test_name,scene,variable,value,render_mode,N,K,styles_per_object,mean_cpu_ms,median_cpu_ms,p95_cpu_ms,p99_cpu_ms,max_cpu_ms,std_cpu_ms,mean_gpu_ms,median_gpu_ms,p95_gpu_ms,p99_gpu_ms,max_gpu_ms,std_gpu_ms
CountScaling_Cov50_SameStyle_GPU_Merge,TestScene_Spawner,ObjectCount,512,GPU,1,1,1,5.409496,5.226375,6.682023,6.846083,10.711750,0.748485,11.867103,12.405000,13.264593,14.248811,14.802833,1.339524
CountScaling_Cov50_SameStyle_GPU_Merge,TestScene_Spawner,ObjectCount,1024,GPU,1,1,1,7.798307,7.796854,8.303405,8.766676,9.321833,0.349871,4.918574,4.695812,6.462455,7.336007,8.732958,0.807379
CountScaling_Cov50_SameStyle_GPU_Merge,TestScene_Spawner,ObjectCount,2048,GPU,1,1,1,22.073575,21.961083,23.811061,25.260812,26.127417,0.873079,12.432173,12.602562,14.508314,16.110429,18.873000,1.558964
CountScaling_Cov50_SameStyle_GPU_Merge,TestScene_Spawner,ObjectCount,4096,GPU,1,1,1,43.769949,43.633917,45.776154,47.703207,69.255291,1.503637,16.825023,17.028896,19.217523,20.487529,23.052999,1.728216
CountScaling_Cov50_SameStyle_GPU_Merge,TestScene_Spawner,ObjectCount,8192,GPU,1,1,1,85.286176,85.224042,87.478749,91.225213,131.015250,2.299460,26.247167,26.185979,27.995717,28.628592,116.499874,3.256368
CountScaling_Cov50_SameStyle_CPU_Merge,TestScene_Spawner,ObjectCount,1,CPU,1,1,1,3.887548,3.870979,5.313842,5.416492,5.523500,0.707639,9.722601,9.686083,12.040060,12.597336,12.801874,1.471450
CountScaling_Cov50_SameStyle_CPU_Merge,TestScene_Spawner,ObjectCount,16,CPU,1,1,1,4.059778,3.835021,5.225180,5.380209,5.486708,0.602041,10.014530,10.045125,11.548727,12.004487,12.247500,0.930429
CountScaling_Cov50_SameStyle_CPU_Merge,TestScene_Spawner,ObjectCount,128,CPU,1,1,1,4.398064,4.174396,5.672702,5.943471,6.168750,0.679429,10.512150,10.575395,12.091852,12.356514,12.669750,1.063603
CountScaling_Cov50_SameStyle_CPU_Merge,TestScene_Spawner,ObjectCount,512,CPU,1,1,1,10.053605,9.990375,11.023731,11.707272,13.338750,0.494320,5.829928,5.835083,7.615449,8.908632,11.144083,1.128778
CountScaling_Cov50_SameStyle_CPU_Merge,TestScene_Spawner,ObjectCount,1024,CPU,1,1,1,18.037992,17.788688,19.777052,22.016486,86.381459,2.459702,7.513575,7.429854,10.212116,11.010952,12.562250,1.710912
CountScaling_Cov50_SameStyle_CPU_Merge,TestScene_Spawner,ObjectCount,2048,CPU,1,1,1,54.782876,54.386229,58.988198,61.256146,86.620250,2.480288,13.186616,13.449791,15.941422,17.775917,19.441374,1.833737
CountScaling_Cov50_SameStyle_GPU_Merge,TestScene_Spawner,ObjectCount,16384,GPU,1,1,1,160.658700,158.998459,171.821186,194.898047,255.274084,7.855616,43.017197,41.817729,46.909401,50.987378,182.093708,9.255211
CountScaling_Cov50_SameStyle_GPU_Merge,TestScene_Spawner,ObjectCount,1,GPU,1,1,1,3.280929,2.976458,4.614251,4.768795,5.149791,0.625782,8.004879,8.271208,9.362937,9.606632,10.125125,0.889179
CoverageScaling_Obj1,TestScene_Spawner,Coverage,0,Fullscreen,32,32,32,7.948997,7.397021,8.817712,9.003781,9.199500,0.708755,20.986920,20.825354,22.265062,22.776770,23.252125,0.813669
CoverageScaling_Obj1,TestScene_Spawner,Coverage,0,CPU,32,32,32,0.707196,0.608396,1.155118,1.782777,1.939417,0.245526,1.107293,0.982770,2.289337,2.405788,2.477708,0.406708
CoverageScaling_Obj1,TestScene_Spawner,Coverage,0,GPU,32,32,32,1.032014,0.892833,2.037173,2.334315,2.479083,0.356734,1.892860,1.717499,3.187247,3.329126,3.515750,0.591600
CoverageScaling_Obj1,TestScene_Spawner,Coverage,0,Tiling,32,32,32,7.226768,6.699292,8.163298,8.590344,12.254375,0.789858,7.403485,6.812500,8.383131,8.509593,8.618000,0.731258
CoverageScaling_Obj1,TestScene_Spawner,Coverage,20,Fullscreen,32,32,32,10.048303,10.536688,10.686585,10.778410,13.718542,0.701527,27.054146,27.070625,28.312348,28.983485,29.257958,0.778896
CoverageScaling_Obj1,TestScene_Spawner,Coverage,20,CPU,32,32,32,4.554436,4.170833,5.734944,5.874820,9.693375,0.717483,11.389667,11.613250,12.243854,12.684805,12.967458,0.713504
CoverageScaling_Obj1,TestScene_Spawner,Coverage,20,GPU,32,32,32,4.512212,4.136145,5.578166,5.704612,5.872542,0.632164,11.171275,11.418895,11.814076,11.971675,11.995250,0.603176
CoverageScaling_Obj1,TestScene_Spawner,Coverage,20,Tiling,32,32,32,11.426770,11.794771,11.956091,12.057295,18.781417,0.784453,14.405268,14.808791,14.931196,14.994453,15.354124,0.650495
CoverageScaling_Obj1,TestScene_Spawner,Coverage,40,Fullscreen,32,32,32,12.275465,12.580604,12.847155,13.043849,13.692875,0.629094,33.496213,33.220833,35.259569,36.653415,37.126624,1.066693
CoverageScaling_Obj1,TestScene_Spawner,Coverage,40,CPU,32,32,32,8.135978,7.549980,8.953913,9.072309,9.367958,0.710459,21.513893,21.369000,22.661425,23.066724,24.106499,0.825581
CoverageScaling_Obj1,TestScene_Spawner,Coverage,40,GPU,32,32,32,8.075992,7.532355,8.957282,9.145781,11.030125,0.755434,21.373589,21.253375,22.699945,23.584635,23.864624,0.894742
CoverageScaling_Obj1,TestScene_Spawner,Coverage,40,Tiling,32,32,32,15.486043,15.595625,15.756851,15.944681,16.304291,0.410313,21.096405,21.206375,21.353199,21.502397,21.568583,0.413726
CoverageScaling_Obj1,TestScene_Spawner,Coverage,60,Fullscreen,32,32,32,14.404202,14.589542,14.785056,14.927963,16.774249,0.540882,39.777836,39.908645,41.998471,42.484667,43.202541,1.191552
CoverageScaling_Obj1,TestScene_Spawner,Coverage,60,CPU,32,32,32,11.639441,12.018750,12.202636,12.447552,17.705834,0.769183,31.681246,31.503395,33.252652,33.579406,34.563041,0.946937
CoverageScaling_Obj1,TestScene_Spawner,Coverage,60,GPU,32,32,32,11.536623,11.925562,12.082771,12.173191,12.300500,0.654203,31.341194,31.154166,32.769901,33.031254,34.071083,0.687504
CoverageScaling_Obj1,TestScene_Spawner,Coverage,60,Tiling,32,32,32,19.352062,19.337229,19.626200,20.701008,22.021958,0.359574,27.558076,27.544458,27.785310,27.918623,27.956875,0.135706
CoverageScaling_Obj1,TestScene_Spawner,Coverage,80,Fullscreen,32,32,32,16.643524,16.625104,16.886359,17.173377,23.077125,0.450798,46.220677,46.067500,48.298677,48.712732,49.142749,0.990110
CoverageScaling_Obj1,TestScene_Spawner,Coverage,80,CPU,32,32,32,15.241778,15.356042,15.666381,15.867577,15.918875,0.470580,42.072787,42.162895,43.764331,44.501486,45.155333,1.069650
CoverageScaling_Obj1,TestScene_Spawner,Coverage,80,GPU,32,32,32,15.102419,15.216625,15.568342,15.747800,17.726333,0.524670,41.423552,41.505291,42.950733,44.068995,44.399458,1.024843
CoverageScaling_Obj1,TestScene_Spawner,Coverage,80,Tiling,32,32,32,22.970252,22.957500,23.288542,23.573817,27.684083,0.460320,33.719342,33.699479,33.936293,34.095080,34.291999,0.131793
CoverageScaling_Obj1,TestScene_Spawner,Coverage,100,Fullscreen,32,32,32,18.553192,18.528959,18.746337,18.954503,24.867083,0.437079,51.707036,51.673937,53.095989,53.964292,54.213249,0.751148
CoverageScaling_Obj1,TestScene_Spawner,Coverage,100,CPU,32,32,32,18.560510,18.537980,18.764884,19.062252,21.471250,0.256115,51.717739,51.606145,53.246676,54.151883,54.551875,0.870963
CoverageScaling_Obj1,TestScene_Spawner,Coverage,100,GPU,32,32,32,18.389182,18.369417,18.553713,18.803642,19.151792,0.101246,50.910353,50.828229,51.806481,53.158251,53.591875,0.554834
CoverageScaling_Obj1,TestScene_Spawner,Coverage,100,Tiling,32,32,32,26.520380,26.511083,26.684594,26.852250,31.032208,0.324589,39.789757,39.783250,39.954501,40.028477,40.092375,0.089139
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,1,Fullscreen,32,32,1,3.518565,3.204750,4.861694,5.050752,6.305708,0.661075,8.970950,8.906958,10.296216,10.654287,10.985458,1.107683
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,1,CPU,32,32,1,3.268605,2.999271,4.430082,4.494036,4.810000,0.558910,8.409136,8.180312,9.608545,9.783401,10.000000,0.923502
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,1,GPU,32,32,1,3.393947,3.092542,4.671270,5.291532,6.776250,0.677177,7.492363,7.704042,9.245545,9.485433,9.728583,1.355812
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,1,Tiling,32,32,1,9.479478,9.962042,10.349040,11.643358,13.822625,0.836891,9.905235,10.427500,10.700195,10.855154,11.058541,0.728038
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,2,Fullscreen,32,32,2,3.813229,3.487708,5.078337,5.327366,7.031833,0.677463,9.645180,9.765396,10.961401,11.192196,11.453374,1.052019
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,2,CPU,32,32,2,3.501239,3.186229,4.712291,4.950690,6.610791,0.629008,8.819397,8.843250,10.134150,10.554968,13.668374,1.009746
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,2,GPU,32,32,2,3.516047,3.213146,4.756286,5.171066,7.051167,0.648920,8.728926,8.695354,10.073548,10.269551,11.410749,1.037615
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,2,Tiling,32,32,2,9.703819,10.196271,10.433494,10.691451,12.970125,0.732877,10.317114,10.838375,11.044081,11.188101,11.463500,0.704033
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,4,Fullscreen,32,32,4,4.407325,4.047501,5.534923,5.789663,6.436375,0.638048,11.046653,11.137958,12.491500,12.690799,12.860166,0.849011
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,4,CPU,32,32,4,3.952408,3.565458,5.115112,5.641735,8.516958,0.565015,9.986971,9.969396,11.249785,11.522944,15.118750,1.426368
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,4,GPU,32,32,4,3.879248,3.551521,5.033623,5.345177,10.500542,0.732278,9.648857,9.756875,10.958862,11.174855,11.467374,0.915430
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,4,Tiling,32,32,4,10.265851,10.696354,11.067402,11.429779,15.476916,0.797604,11.310671,11.776187,12.106626,12.294249,12.486875,0.717156
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,8,Fullscreen,32,32,8,5.702162,5.241354,6.790691,7.013189,10.616416,0.771382,14.831675,14.778563,15.999937,16.354460,16.744083,0.693446
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,8,CPU,32,32,8,4.743608,4.347626,5.856595,6.189442,11.358708,0.753876,12.102776,12.200416,13.363413,13.607947,14.384000,0.820414
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,8,GPU,32,32,8,4.723028,4.327021,5.852585,6.109461,11.730750,0.771453,12.015227,12.091229,13.258287,13.576795,13.883250,0.827092
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,8,Tiling,32,32,8,11.313591,11.678667,12.026118,12.713088,14.193666,0.746538,13.194225,13.589625,13.870424,14.018877,14.133916,0.690690
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,16,Fullscreen,32,32,16,8.319024,8.759584,9.209217,10.599936,16.180209,0.961625,22.716069,22.558875,24.342208,26.691023,43.236624,2.012425
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,16,CPU,32,32,16,6.496078,5.985959,7.579594,7.737775,10.110208,0.771934,16.997428,16.863417,18.372655,19.030817,19.973749,0.874094
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,16,GPU,32,32,16,6.410489,5.910729,7.379892,7.526456,11.215584,0.766319,16.779995,16.642229,18.204747,19.022522,19.285791,0.867845
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,16,Tiling,32,32,16,13.409330,13.634209,13.925541,16.276412,17.201334,1.019473,16.952954,17.168896,17.438659,17.664543,31.541916,1.032633
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,32,Fullscreen,32,32,32,13.337978,13.614438,13.927318,15.454695,19.057708,0.839477,36.476904,36.418812,38.419542,39.700087,44.073791,1.349824
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,32,CPU,32,32,32,9.924500,10.412521,10.685139,11.097317,12.452166,0.750614,26.755068,26.775417,28.342196,28.912800,29.367916,0.900662
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,32,GPU,32,32,32,9.843966,10.315625,10.568679,10.753024,14.908458,0.740460,26.415260,26.457812,27.994764,28.720889,33.600499,1.028067
StyleScaling_SameStyle_Cov50,TestScene_Spawner,StylesPerObject,32,Tiling,32,32,32,17.373578,17.443271,17.750258,18.536984,23.793084,0.819365,24.221121,24.291645,24.593533,24.844014,25.001208,0.385751
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,1,Fullscreen,1,1,1,3.494567,3.217291,4.631148,4.920336,6.997792,0.569421,8.917509,8.874771,10.330962,10.547716,10.934124,0.974265
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,1,GPU,1,1,1,3.271142,2.999959,4.549434,4.730609,7.466875,0.617910,8.280499,8.155854,9.632404,9.773932,10.027750,1.024420
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,1,Tiling,1,1,1,9.514014,9.990854,10.338515,10.585289,17.249750,0.786845,9.941921,10.475312,10.791131,10.977236,14.494125,0.767190
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,1,CPU,1,1,1,3.270979,2.990687,4.449565,4.609465,17.205125,0.759631,8.290228,8.199292,9.682694,9.776766,10.594291,1.061630
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,16,Fullscreen,1,1,1,3.496468,3.208209,4.732718,4.926775,7.427333,0.633357,8.947380,8.788000,10.248379,10.429653,10.587666,1.066161
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,16,GPU,1,1,1,3.287049,3.014521,4.522152,4.772342,5.422000,0.614952,8.286326,8.169354,9.635756,9.786985,9.992458,1.092053
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,16,Tiling,1,1,1,9.520678,10.014709,10.333544,10.561153,11.225333,0.729453,9.944711,10.481770,10.753039,10.990834,11.644000,0.746951
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,16,CPU,1,1,1,3.286245,3.013042,4.494132,4.644362,8.681791,0.649188,8.231075,8.129542,9.585083,9.689300,9.945541,1.103932
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,128,Fullscreen,1,1,1,3.547264,3.257666,4.729135,4.891546,8.469709,0.629870,8.643937,8.477937,9.842729,9.968131,10.218249,0.988279
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,128,GPU,1,1,1,3.362087,3.079438,4.561288,4.738890,6.334292,0.592228,8.107643,7.990708,9.232319,9.419241,10.514375,0.895310
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,128,Tiling,1,1,1,9.610042,10.104833,10.400925,10.628242,11.008958,0.749314,10.043470,10.585937,10.855131,11.108058,11.627875,0.772466
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,128,CPU,1,1,1,3.393747,3.102375,4.573841,4.743112,7.071583,0.600755,7.519178,7.911125,8.391654,8.572969,9.403249,0.831980
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,512,Fullscreen,1,1,1,4.450898,4.314438,5.600090,6.317613,7.297125,0.515726,8.782141,8.505021,9.703691,10.094503,10.483375,0.476414
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,512,GPU,1,1,1,4.816297,4.744708,5.583617,6.095533,7.334167,0.424676,8.494784,8.305937,9.539792,9.836652,10.033083,0.426819
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,512,Tiling,1,1,1,9.961270,10.512125,10.763746,11.020329,11.916167,0.805902,10.426819,11.012437,11.259968,11.493887,11.933125,0.833065
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,512,CPU,1,1,1,7.962704,7.793625,9.388254,10.421545,12.471625,0.663570,8.8841924,8.646770,9.734988,10.473374,12.782249,1.023235
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,1024,Fullscreen,1,1,1,7.255419,7.180105,8.118659,8.970159,13.700750,0.559977,10.486893,10.282000,11.945669,12.762067,14.135374,0.689205
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,1024,GPU,1,1,1,7.437793,7.403021,8.167552,8.726150,9.354083,0.412184,10.622100,10.611354,12.045848,12.694114,15.708083,0.721481
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,1024,Tiling,1,1,1,10.063190,10.648230,10.883406,11.003602,12.763625,0.839386,10.575507,11.192542,11.406044,11.514648,13.283750,0.870192
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,1024,CPU,1,1,1,14.351188,14.207709,15.517452,16.699789,17.795875,0.652158,12.023271,11.966042,14.615287,15.430972,18.333874,1.631434
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,2048,Fullscreen,1,1,1,21.747686,21.503979,23.822392,25.533944,32.887625,1.091324,12.358256,12.377646,14.877812,17.311440,20.676166,1.775727
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,2048,GPU,1,1,1,22.365780,22.180563,24.529408,26.540180,34.024000,1.224133,12.513978,12.683354,15.013724,17.124058,20.206041,1.711467
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,2048,Tiling,1,1,1,22.354420,22.062542,24.705325,26.488654,29.254625,1.112766,13.895837,13.560229,16.058294,17.875437,24.697125,1.103022
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,2048,CPU,1,1,1,34.340686,33.984313,37.310930,39.307439,53.590042,1.700020,12.301716,12.439041,14.480844,15.338352,19.086791,1.638757
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,4096,Fullscreen,1,1,1,42.659389,42.449438,44.459200,48.847099,74.837375,1.873161,17.191073,17.337333,19.426928,20.416354,46.081708,1.842583
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,4096,GPU,1,1,1,43.815607,43.681188,45.514259,49.049475,72.094125,1.691015,17.102531,17.347937,19.174464,20.213439,22.084791,1.539718
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,4096,Tiling,1,1,1,43.081023,42.972021,44.333552,49.164892,69.379125,1.540842,20.274732,19.759687,22.594958,24.163081,35.319083,2.007874
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,4096,CPU,1,1,1,73.213194,72.621438,77.400161,82.740716,92.876750,2.423633,17.795444,17.842083,19.225341,20.016129,21.505875,0.942042
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,8192,Fullscreen,1,1,1,82.406446,82.248563,84.848939,90.702543,126.313500,2.593224,26.587276,26.530479,28.290521,29.251963,93.375625,2.407290
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,8192,GPU,1,1,1,86.240194,86.068396,88.913985,95.137921,124.088791,2.735467,26.236936,26.109458,27.907217,28.838437,105.154250,3.131578
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,8192,Tiling,1,1,1,82.612594,82.223730,86.448464,91.914554,124.293791,2.621102,30.595819,30.956438,32.453582,32.878715,126.293875,3.116604
TilingObjectScale_Obj1000,TestScene_Spawner,ObjectScale,1,Tiling,1,1,1,36.070244,13.419646,20.022606,101.342639,9219.313875,414.781356,13.889645,14.129979,14.769056,17.395056,85.078166,3.500503
TilingObjectScale_Obj1000,TestScene_Spawner,ObjectScale,2,Tiling,1,1,1,9.665983,9.738938,11.646017,13.557301,19.392541,1.312600,10.352755,10.745333,11.689864,12.066958,12.779500,0.987240
TilingObjectScale_Obj1000,TestScene_Spawner,ObjectScale,4,Tiling,1,1,1,10.223332,8.542063,11.387064,18.711319,368.430375,19.581838,9.078385,8.610729,11.607287,12.459021,16.125833,1.270362
TilingObjectScale_Obj1000_Tile8,TestScene_Spawner,ObjectScale,1,Tiling,32,32,32,48.330020,48.206771,49.263227,50.717173,54.633625,0.725040,49.574259,49.453125,50.581966,51.695911,55.636749,0.611439
TilingObjectScale_Obj1000_Tile8,TestScene_Spawner,ObjectScale,2,Tiling,32,32,32,22.095823,22.040688,22.505725,22.891481,26.733750,0.329382,28.961383,28.895271,29.454255,29.905022,33.948624,0.340138
TilingObjectScale_Obj1000_Tile8,TestScene_Spawner,ObjectScale,4,Tiling,32,32,32,12.402273,12.741355,12.890448,13.084388,14.773125,0.657829,14.839726,15.184771,15.371793,15.659848,16.164874,0.673468
TilingObjectScale_Obj1000_Tile8,TestScene_Spawner,ObjectScale,8,Tiling,32,32,32,9.556811,10.043876,10.335967,11.195710,16.892625,0.843126,10.726869,11.293458,11.661397,11.908502,12.183625,0.806636
TilingObjectScale_Obj1000_Tile8,TestScene_Spawner,ObjectScale,16,Tiling,32,32,32,8.561130,8.498209,9.391840,10.308961,16.921583,0.719526,9.276209,9.412667,10.364435,10.523395,10.964791,0.828368
TilingObjectScale_Obj1000_Tile8,TestScene_Spawner,ObjectScale,32,Tiling,32,32,32,8.336176,8.260937,9.403098,10.050191,11.414542,0.565981,8.629378,8.228292,9.992368,10.304145,10.565916,0.867588
TilingObjectScale_Obj1000_Tile16,TestScene_Spawner,ObjectScale,1,Tiling,32,32,32,30.731682,30.650792,31.117985,33.672934,51.479125,1.190343,45.192602,45.058291,45.426585,45.965146,72.514000,1.323360
TilingObjectScale_Obj1000_Tile16,TestScene_Spawner,ObjectScale,2,Tiling,32,32,32,17.573001,17.601229,17.936319,18.297755,19.080250,0.337342,24.013362,24.035375,24.420016,24.695002,25.366083,0.343211
TilingObjectScale_Obj1000_Tile16,TestScene_Spawner,ObjectScale,4,Tiling,32,32,32,11.433856,11.821834,12.055958,12.688055,14.717625,0.737595,14.138392,14.537000,14.844893,15.372478,15.934666,0.734245
TilingObjectScale_Obj1000_Tile16,TestScene_Spawner,ObjectScale,8,Tiling,32,32,32,9.417638,9.811938,10.135988,10.764092,13.123083,0.719322,10.911283,11.487750,11.730398,11.963466,13.041458,0.780244
TilingObjectScale_Obj1000_Tile16,TestScene_Spawner,ObjectScale,16,Tiling,32,32,32,9.527612,9.265146,11.729652,13.814848,21.578083,1.343380,8.865296,8.757416,10.832406,11.046828,11.373916,1.052619
